Rabbids Invasion: The Interactive TV Show|PS4|Misc|Ubisoft|Ubisoft Paris|0.0|0.02|0.00|0.00|0.01|0.00|2014-11-18
PachiPara 15: Super Umi Monogatari in Okinawa 2|PS3|Misc|Irem Software Engineering|Irem Software Engineering|0.0|0.02|0.00|0.02|0.00|0.00|2010-03-18
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo|PS2|Misc|Sega|Sammy Studios|0.0|0.02|0.00|0.02|0.00|0.00|2007-04-12
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu|DS|Misc|Square Enix|Square Enix|0.0|0.02|0.00|0.02|0.00|0.00|2008-04-17
Taito Legends 2|PS2|Misc|Destineer|Empire Oxford|0.0|0.02|0.01|0.00|0.01|0.00|2007-05-16
Jinsei Game Wii|Wii|Misc|Takara Tomy|Takara Tomy|0.0|0.02|0.00|0.02|0.00|0.00|2007-12-27
Namco Museum Battle Collection (JP sales)|PSP|Misc|Namco|Namco Tales Studio|0.0|0.02|0.00|0.02|0.00|0.00|2005-08-23
Minna no Chizu 2|PSP|Misc|Zenrin|Zenrin|0.0|0.02|0.00|0.02|0.00|0.00|2007-04-26
World Championship Poker featuring Howard Lederer: All In|Wii|Misc|Crave Entertainment|Point of View|0.0|0.02|0.02|0.00|0.00|0.00|2007-01-01
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri|DS|Misc|KOEI|Paon Corporation|0.0|0.02|0.00|0.02|0.00|0.00|2007-06-21
Nicktoons Collection: Game Boy Advance Video Volume 3|GBA|Misc|Majesco|Majesco Games|0.0|0.02|0.01|0.00|0.01|0.00|2005-04-04
Rinne no Lagrange: Kamogawa Days Game & OVA Hybrid Disc|PS3|Misc|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2012-08-23
The Idolmaster: Gravure For You! Vol.8|PS3|Misc|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2012-05-24
Muppets Party Cruise|GC|Misc|TDK Mediactive|Mass Media|0.0|0.02|0.02|0.00|0.00|0.00|2003-11-11
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri|PSP|Misc|Yamasa Entertainment|Yamasa Entertainment|0.0|0.02|0.00|0.02|0.00|0.00|2006-08-10
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP|DS|Misc|Plenty|Plenty|0.0|0.02|0.00|0.02|0.00|0.00|2011-10-27
Bakumatsu Rock: Ultra Soul|PSV|Misc|Marvelous Interactive|Marvelous Interactive|0.0|0.02|0.00|0.02|0.00|0.00|2014-09-25
Thomas & Friends: Hero of the Rails|Wii|Misc|Majesco|Barnstorm Games|0.0|0.02|0.00|0.00|0.02|0.00|2010-06-29
TalkMan|PSP|Misc|Sony Computer Entertainment|Sony Computer Entertainment|0.0|0.02|0.00|0.02|0.00|0.00|2006-06-16
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator|PSP|Misc|Sega|Sega|0.0|0.02|0.00|0.02|0.00|0.00|2006-10-19
2 in 1 Combo Pack: Sonic Mega Collection Plus / Super Monkey Ball Deluxe|XB|Misc|Sega|Sega|0.0|0.02|0.02|0.00|0.00|0.00|2005-01-01
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection|SAT|Misc|Sonnet|Sonnet|0.0|0.02|0.00|0.02|0.00|0.00|1996-06-28
SteamWorld Collection|PS4|Misc|Rising Star Games|Image & Form Games|0.0|0.02|0.02|0.00|0.00|0.00|2016-11-01
Busou Renkin: Youkoso Papillon Park e|PS2|Action|Marvelous Interactive|Marvelous Interactive|0.0|0.02|0.00|0.02|0.00|0.00|2007-06-28
Higurashi no Naku Koro ni: Jan|PSP|Misc|AQ Interactive|AQ Interactive|0.0|0.02|0.00|0.02|0.00|0.00|2009-11-12
Kunio-kun Nekketsu: Complete Famicom Edition|3DS|Misc|Arc System Works|Arc System Works|0.0|0.02|0.00|0.02|0.00|0.00|2016-12-08
Saki Achiga-hen episode of side-A Portable|PSP|Misc|Alchemist|Alchemist|0.0|0.02|0.00|0.02|0.00|0.00|2013-08-29
Minna de Dokusho: Keatai Shousetsu Desu|PSP|Misc|Dorart|Dorart|0.0|0.02|0.00|0.02|0.00|0.00|2008-10-23
Jinsei Game DS|DS|Misc|Atlus|Takara Tomy|0.0|0.02|0.00|0.02|0.00|0.00|2006-07-27
Style Book: Junior City|DS|Misc|Bandai|Bandai|0.0|0.02|0.00|0.02|0.00|0.00|2006-03-23
7 Roses: A Darkness Rises|PC|Misc|Avanquest Software|GSP|0.0|0.02|0.00|0.00|0.02|0.00|2015-07-31
Pump It Up: Exceed|XB|Misc|Mastiff|Andamiro U.S.A. Corp.|0.0|0.02|0.01|0.00|0.00|0.00|2005-08-29
Winning Post 8 2017|PSV|Misc|Tecmo Koei|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2017-03-02
Suzumiya Haruhi-Chan no Mahjong|PSP|Misc|Kadokawa Shoten|Kadokawa Shoten|0.0|0.02|0.00|0.02|0.00|0.00|2011-07-07
Kanji Calligraphy Training|DS|Misc|Unknown|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2008-03-13
Doom & Destiny|PC|Misc|HeartBit Interactive|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-11-28
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana - Kibou to Uragiri no Gakuen Seikatsu|3DS|Misc|Irem Software Engineering|Irem Corp.|0.0|0.02|0.00|0.02|0.00|0.00|2012-05-17
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu|DS|Misc|Namco Bandai|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2010-02-18
Haneru no Tobira Wii: Girigirissu|Wii|Misc|Namco Bandai|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2007-12-06
God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6|PS4|Misc|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2016-03-24
Disney Infinity|PSV|Misc|Disney Interactive Studios|Unknown|0.0|0.02|0.01|0.00|0.00|0.00|2013-08-18
Marvel Avengers: Battle for Earth|X360|Misc|Ubisoft|Unknown|0.0|0.02|0.02|0.00|0.00|0.00|2012-10-30
Moe Star: Moeru Toudai Eigojuku|DS|Misc|Mirai Shounen|Mirai Shounen|0.0|0.02|0.00|0.02|0.00|0.00|2008-07-31
Romance of the Three Kingdoms 13 with Power-Up Kit|PSV|Misc|Tecmo Koei|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2017-05-25
Golden Nugget Casino DS|DS|Misc|Majesco|SkyRiver Studios|0.0|0.02|0.02|0.00|0.00|0.00|2005-12-15
Monster High 13 Wishes|3DS|Misc|Little Orbit|Unknown|0.0|0.02|0.00|0.00|0.02|0.00|2013-10-17
PopCap Hits!|X360|Misc|PopCap Games|PopCap Games|0.0|0.02|0.00|0.00|0.02|0.00|2011-02-18
uDraw Studio: Instant Artist|X360|Misc|THQ|THQ|0.0|0.02|0.01|0.00|0.01|0.00|2011-11-15
Gakken DS: Shin TOEIC Test Kanzen Kouryaku|DS|Misc|Gakken|Gakken|0.0|0.02|0.00|0.02|0.00|0.00|2007-09-13
Franklin: A Birthday Surprise|PS2|Misc|Game Factory|Neko Entertainment|0.0|0.02|0.01|0.00|0.01|0.00|2006-04-18
4 Play Collection - Dark Mysteries|PC|Misc|Avanquest Software|GSP|0.0|0.02|0.00|0.00|0.02|0.00|2014-08-18
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!|DS|Misc|Namco Bandai|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2010-06-17
Uchi no 3 Shimai DS|DS|Misc|Culture Brain|Culture Brain|0.0|0.02|0.00|0.02|0.00|0.00|2008-12-25
Space Channel 5: Ulala's Cosmic Attack|GBA|Misc|THQ|Art Corporation|0.0|0.02|0.01|0.00|0.00|0.00|2003-06-17
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo|PS2|Misc|Yamasa Entertainment|Yamasa Entertainment|0.0|0.02|0.00|0.02|0.00|0.00|2006-04-27
Dream C Club|PS3|Misc|D3Publisher|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2012-11-15
Exhibition Volume 6|XB|Misc|Microsoft|Various|0.0|0.02|0.01|0.00|0.00|0.00|2004-12-01
Microsoft Flight Simulator|PC|Simulation|Microsoft|Microsoft|7.0|5.12|3.22|0.00|1.69|0.20|1996-10-31
Guitar Hero II|PS2|Misc|RedOctane|Harmonix Music Systems|9.2|5.12|3.81|0.00|0.63|0.68|2006-11-07
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu|DS|Misc|Sega|Sega|0.0|0.02|0.00|0.02|0.00|0.00|2008-04-10
Kuma no Pooh-San: 100 Acre no Mori no Cooking Book|DS|Misc|Disney Interactive Studios|Disney Interactive Studios|0.0|0.02|0.00|0.02|0.00|0.00|2011-09-15
Pachi-Slot Higrashi no Naku Koro ni Matsuri|PS2|Misc|Alchemist|Alchemist|0.0|0.02|0.00|0.02|0.00|0.00|2010-04-22
Otona no Renai Shousetsu: Harlequin Selection|DS|Misc|Nintendo|Nintendo|0.0|0.02|0.00|0.02|0.00|0.00|2010-02-25
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock|PS2|Misc|D3 Publisher|Sankyo|0.0|0.02|0.00|0.02|0.00|0.00|2007-03-08
Cabbage Patch Kids: The Patch Puppy Rescue|GBA|Misc|Codemasters|1st Playable Productions|0.0|0.02|0.01|0.00|0.00|0.00|2007-04-11
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable|PSP|Misc|Paon|Paon Corporation|0.0|0.02|0.00|0.02|0.00|0.00|2010-07-01
PachiPara 3D|3DS|Misc|Irem Software Engineering|Irem Software Engineering|0.0|0.02|0.00|0.02|0.00|0.00|2011-11-24
Senran Kagura: Peach and Reflexions Limited Double Pack|NS|Misc|Marvelous|Marvelous|0.0|0.02|0.00|0.02|0.00|0.00|2018-12-13
Sengoku Efuda Yuugi: Hototogisu Ran|PSP|Misc|Irem Software Engineering|Irem Software Engineering|0.0|0.02|0.00|0.02|0.00|0.00|2008-11-13
Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense|DS|Misc|Gakken|Gakken|0.0|0.02|0.00|0.02|0.00|0.00|2007-10-18
Namco Museum 50th Anniversary (JP sales)|PS2|Misc|Namco|Digital Eclipse|0.0|0.02|0.00|0.02|0.00|0.00|2005-08-30
Minna to Issho|PSV|Misc|Sony Computer Entertainment|Sony Computer Entertainment|0.0|0.02|0.00|0.02|0.00|0.00|2011-12-17
UNO 52|DS|Misc|DSI Games|Black Lantern Studios|0.0|0.02|0.01|0.00|0.00|0.00|2006-10-03
Pachinko Kaou: Misora Hibari|PS2|Misc|Hackberry|Hack Berry|0.0|0.02|0.00|0.02|0.00|0.00|2007-03-21
Poupee Girl DS|DS|Misc|Alvion|Alvion Inc.|0.0|0.02|0.00|0.02|0.00|0.00|2009-12-17
Technic Beat|PS2|Misc|Mastiff|Arika|0.0|0.02|0.01|0.00|0.01|0.00|2004-11-02
Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack|3DS|Misc|Nintendo|Nintendo|0.0|0.02|0.00|0.02|0.00|0.00|2015-12-03
Mario Strikers|Series|Sports|Nintendo|Next Level Games|0.0|0.00|0.00|0.00|0.00|0.00|2005-12-05
Poupee Girl DS 2: Elegant Mint / Sweet Pink Style|DS|Misc|Alvion|Alvion Inc.|0.0|0.02|0.00|0.02|0.00|0.00|2010-12-16
DJ Star|DS|Misc|Deep Silver|Deep Silver|0.0|0.02|0.01|0.00|0.00|0.00|2009-12-01
Strawberry Nauts|PSV|Adventure|Unknown|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-07-28
DEATH NOTE: L o Tsugu Mono|DS|Adventure|Konami|Konami|0.0|0.02|0.00|0.02|0.00|0.00|2007-07-12
Clover no Kuni no Alice|PS2|Adventure|Prototype|QuinRose|0.0|0.02|0.00|0.02|0.00|0.00|2010-04-15
Otometeki Koi Kakumei * Love Revo! Portable|PSP|Adventure|Idea Factory|Idea Factory|0.0|0.02|0.00|0.02|0.00|0.00|2010-05-20
Syberia|NS|Adventure|Microids|Microids|0.0|0.02|0.00|0.00|0.02|0.00|2017-10-20
Captain Morgane and the Golden Turtle|PC|Adventure|Reef Entertainment|WizarBox|0.0|0.02|0.00|0.00|0.02|0.00|2012-02-03
Winx Club: Rockstars|DS|Adventure|Namco Bandai|RIZ Inc.|0.0|0.02|0.00|0.00|0.02|0.00|2010-11-12
Dragon Quest X: All in One Package|WiiU|MMO|Square Enix|Square Enix|0.0|0.02|0.00|0.02|0.00|0.00|2015-12-03
Carmen Sandiego: The Secret of the Stolen Drums|XB|Adventure|BAM! Entertainment|Artificial Mind and Movement|0.0|0.02|0.02|0.00|0.01|0.00|2004-09-13
Lilpri DS: Hime-Chen! Apple Pink|DS|Adventure|Sega|Sega|0.0|0.02|0.00|0.02|0.00|0.00|2010-08-19
Suran Digit|PSV|Adventure|Idea Factory|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-10-20
Canvas 2|PS2|Adventure|Kadokawa Shoten|Kadokawa Shoten|0.0|0.02|0.00|0.02|0.00|0.00|2006-01-26
Memories Off: Sorekara Again|PS2|Adventure|KID|KID Corporation|0.0|0.02|0.00|0.02|0.00|0.00|2006-03-23
11eyes: CrossOver|X360|Adventure|5pb|Genterprise|0.0|0.02|0.00|0.02|0.00|0.00|2009-04-02
7'scarlet|PSV|Adventure|Aksys Games|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2018-05-25
Cross Channel: In Memory of All People|X360|Adventure|CyberFront|KID Corporation|0.0|0.02|0.00|0.02|0.00|0.00|2011-04-14
Clannad: Mitsumi Mamoru Sakamichi de - Joukan|PSP|Adventure|Prototype|Visual Arts|0.0|0.02|0.00|0.02|0.00|0.00|2010-06-03
Are You Alice?|PSP|Adventure|Idea Factory|Idea Factory|0.0|0.02|0.00|0.02|0.00|0.00|2011-04-07
Okashi na Shima no Peter Pan: Sweet Never Land|PSP|Adventure|Quinrose|QuinRose|0.0|0.02|0.00|0.02|0.00|0.00|2011-10-06
Syberia III|XOne|Adventure|Microids|Unknown|0.0|0.02|0.02|0.00|0.00|0.00|2017-04-25
Gift: Prism|PS2|Adventure|Sweets|Moonstone|0.0|0.02|0.00|0.02|0.00|0.00|2006-10-19
Inkheart|DS|Adventure|DreamCatcher Interactive|The Adventure Company|0.0|0.02|0.02|0.00|0.00|0.00|2009-01-12
Kami Naru Kimi to|PSP|Adventure|Idea Factory|Idea Factory|0.0|0.02|0.00|0.02|0.00|0.00|2011-10-20
Vitamin X: Detective B6|PSP|Misc|D3Publisher|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2012-02-09
Online Chess Kingdoms|PSP|Misc|Konami|Konami|0.0|0.02|0.01|0.00|0.00|0.00|2006-11-28
Vitamin Z Revolution|PSP|Adventure|D3 Publisher|HuneX|0.0|0.02|0.00|0.02|0.00|0.00|2010-03-25
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto|PS2|Adventure|Marvelous Interactive|Marvelous Interactive|0.0|0.02|0.00|0.02|0.00|0.00|2007-02-15
Suzumiya Haruhi no Heiretsu|Wii|Adventure|Sega|Sega|0.0|0.02|0.00|0.02|0.00|0.00|2009-03-26
Maji-Kyun! Renaissance|PSV|Adventure|Broccoli|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-09-21
Princess Saver! Eternal Love for My Lady|PS2|Adventure|Comfort|Ricotta|0.0|0.02|0.00|0.02|0.00|0.00|2010-01-28
L.A. Noire: The Complete Edition|PS3|Adventure|Rockstar Games|Rockstar Leeds|0.0|0.02|0.00|0.00|0.02|0.01|2011-11-15
Dynamic Chord feat. Reve Parfait: V Edition|PSV|Adventure|honeybee|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-09-29
Amatsutsumi|PSV|Visual Novel|Prototype|Prototype|0.0|0.01|0.00|0.01|0.00|0.00|2018-05-17
Vampire Mansion: Linda Hyde|DS|Adventure|Unknown|Easy Interactive|0.0|0.02|0.00|0.00|0.02|0.00|2011-09-01
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki|PS2|Adventure|Minato Station|Minato Station|0.0|0.02|0.00|0.02|0.00|0.00|2008-03-27
American McGee presents ScrapLand|XB|Adventure|Enlight|Mercury Steam Entertainment|0.0|0.02|0.02|0.00|0.00|0.00|2005-02-28
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban|PSP|Adventure|KOEI|Koei|0.0|0.02|0.00|0.02|0.00|0.00|2009-03-19
D.Gray-man: Sousha no Shikaku|PS2|Adventure|Konami|Konami|0.0|0.02|0.00|0.02|0.00|0.00|2008-09-11
Happiness! De-Lucks|PS2|Adventure|Marvelous Interactive|Marvelous Interactive|0.0|0.02|0.00|0.02|0.00|0.00|2007-01-25
ABZU|XOne|Adventure|505 Games|Giant Squid Studios|0.0|0.02|0.02|0.00|0.00|0.00|2017-01-31
School Days LxH|PS2|Adventure|Interchannel|0verflow|0.0|0.02|0.00|0.02|0.00|0.00|2008-01-17
Yuukyuu no Tierblade: Lost Chronicle|PSV|Adventure|Idea Factory|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-09-08
Neo Angelique|PS2|Adventure|KOEI|Koei|0.0|0.02|0.00|0.02|0.00|0.00|2006-03-04
Chaos;Head Noah|PSP|Adventure|5pb|Genterprise|0.0|0.02|0.00|0.02|0.00|0.00|2010-06-24
Akogare Girls Collection: Pika Pika Nurse Monogatari - Shounika Haitsumo Oosawagi|DS|Adventure|Nippon Columbia|Nippon Columbia|0.0|0.02|0.00|0.02|0.00|0.00|2016-11-10
Geten no Hana with Yume Akari: Aizouban|PSV|Adventure|Tecmo Koei|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-09-08
Idol Death Game TV|PSV|Adventure|D3Publisher|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2016-10-20
Twinkle * Crusaders GoGo!|PSP|Adventure|ASCII Media Works|ASCII Media Works|0.0|0.02|0.00|0.02|0.00|0.00|2010-09-30
Ceville|PC|Adventure|Kalypso|Realmforge Studios|9.0|0.02|0.00|0.00|0.02|0.00|2009-04-09
Broken Sword 5: The Serpent's Curse|XOne|Adventure|Revolution Software|Revolution Software|0.0|0.02|0.00|0.00|0.02|0.00|2015-09-04
Natalie Brooks: Mystery at Hillcrest High|DS|Adventure|Licensed 4U|Alawar Entertainment, Inc.|0.0|0.02|0.00|0.00|0.02|0.00|2012-04-06
428: Fuusa Sareta Shibuya de|PS3|Adventure|Spike|ChunSoft|0.0|0.02|0.00|0.02|0.00|0.00|2009-09-03
Zathura|XB|Adventure|2K Games|High Voltage Software|0.0|0.02|0.02|0.00|0.00|0.00|2005-11-02
Patapon Remastered|PS4|Music|Sony Interactive Entertainment|SIE Japan Studio|0.0|0.02|0.00|0.02|0.00|0.00|2017-08-01
Persona 5: Dancing in Starlight|PSV|Music|Atlus|Atlus|0.0|0.02|0.00|0.02|0.00|0.00|2018-12-04
Gal Metal!|NS|Music|Xseed Games|DMM Games|7.0|0.02|0.01|0.01|0.00|0.00|2018-10-30
Persona Dancing: Deluxe Twin Plus|PSV|Music|Atlus|Atlus|0.0|0.02|0.00|0.02|0.00|0.00|2018-05-24
Love Once: Mermaid's Tears|PS3|Adventure|Unknown|Silicon Studio|0.0|0.02|0.00|0.02|0.00|0.00|2011-02-24
Dream Chronicles|DS|Adventure|Zoo Games|Kat Games|0.0|0.02|0.02|0.00|0.00|0.00|2010-03-02
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World|PSP|Adventure|Quinrose|QuinRose|0.0|0.02|0.00|0.02|0.00|0.00|2011-07-28
Armello|PS4|Strategy|League of Geeks|League of Geeks|0.0|0.02|0.02|0.00|0.00|0.00|2018-03-13
Worms|PSN|Strategy|Sony Computer Entertainment|Team17 Software|0.0|0.02|0.00|0.00|0.02|0.00|2009-03-26
Maximum Capacity: Hotel Giant|PC|Strategy|JoWood Productions|Enlight Software Ltd.|0.0|0.02|0.00|0.00|0.02|0.00|2002-06-24
This Is the Police 2|XOne|Strategy|THQ Nordic|Weappy Studio|0.0|0.02|0.02|0.00|0.00|0.00|2018-09-25
Defendin' De Penguin|DS|Strategy|Crave Entertainment|Crave Entertainment|0.0|0.02|0.02|0.00|0.00|0.00|2008-09-02
This Is the Police 2|PS4|Strategy|THQ Nordic|Weappy Studio|0.0|0.02|0.02|0.00|0.00|0.00|2018-09-25
No Heroes Allowed! VR|PS4|Strategy|Sony Interactive Entertainment|Acquire|0.0|0.02|0.00|0.02|0.00|0.00|2017-10-17
Command & Conquer 3: Deluxe Edition|PC|Strategy|Electronic Arts|EA Los Angeles|0.0|0.02|0.00|0.00|0.02|0.00|2008-09-26
Dynasty Warriors: Eiketsuden|PS3|Strategy|Tecmo Koei|Omega Force|0.0|0.02|0.00|0.02|0.00|0.00|2016-08-03
Battlestations: Pacific|PC|Strategy|Eidos Interactive|Eidos Studios Hungary|0.0|0.02|0.00|0.00|0.02|0.00|2009-05-12
ParaWorld|PC|Strategy|Aspyr|SEK Ost|0.0|0.02|0.00|0.00|0.02|0.00|2006-09-27
WorldShift|PC|Strategy|Playlogic Game Factory|Black Sea Studios|0.0|0.02|0.02|0.00|0.00|0.00|2009-11-10
Tycoon City: New York|PC|Strategy|Atari|Deep Red|6.2|0.02|0.00|0.00|0.02|0.00|2006-02-21
Oil Rush|PC|Strategy|Unknown|Unigine Corp|0.0|0.02|0.00|0.00|0.02|0.00|2012-01-25
Chuugen no Hasha: Sangoku Shouseiden|PSP|Strategy|Namco|Namco|0.0|0.02|0.00|0.02|0.00|0.00|2006-02-09
Stormrise|PC|Strategy|Sega|The Creative Assembly|0.0|0.02|0.00|0.00|0.02|0.00|2009-03-24
Worms: WMD|XOne|Strategy|Team17 Digital Ltd|Team17 Digital Ltd|0.0|0.02|0.02|0.00|0.00|0.00|2016-08-23
Carnage Heart EXA|PSP|Strategy|ArtDink|ArtDink|0.0|0.02|0.00|0.02|0.00|0.00|2013-03-19
Sheep|PS|Strategy|Empire Interactive|Minds-Eye|0.0|0.02|0.01|0.00|0.01|0.00|2000-11-06
Empire Deluxe|PC|Strategy|New World Computing|White Wolf Productions|0.0|0.02|0.02|0.00|0.00|0.00|1993-01-01
Future Tactics: The Uprising|GC|Strategy|Crave Entertainment|Zed Two Limited|6.8|0.02|0.02|0.00|0.00|0.00|2004-05-10
Tropico Reloaded|PC|Strategy|Kalypso|Kalypso|0.0|0.02|0.00|0.00|0.02|0.00|2009-07-24
Sudden Strike 4|XOne|Strategy|Kalypso Media|Kite Games|0.0|0.02|0.02|0.00|0.00|0.00|2018-06-26
Catan|DS|Strategy|CDV Software Entertainment|USM|0.0|0.02|0.00|0.00|0.02|0.00|2009-05-28
Ookami to Koushinryou: Omiowataru Kaze|DS|Adventure|ASCII Media Works|ASCII Media Works|0.0|0.02|0.00|0.02|0.00|0.00|2009-09-17
Captain Morgane and the Golden Turtle|PS3|Adventure|Reef Entertainment|WizarBox|0.0|0.02|0.00|0.00|0.02|0.00|2012-02-03
SUPERBEAT: XONiC|PS4|Music|PM Studios|Nurijoy|0.0|0.02|0.02|0.00|0.00|0.00|2017-06-06
PaRappa the Rapper Remastered|PS4|Music|Sony Interactive Entertainment|SIE Japan Studio|0.0|0.02|0.00|0.02|0.00|0.00|2017-04-04
CV Casting Voice|PS3|Music|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2014-06-19
Space Hulk Tactics|PS4|Strategy|Focus Home Interactive|Cyanide|0.0|0.02|0.02|0.00|0.00|0.00|2018-10-09
Tropico 4: Modern Times|PC|Strategy|Kalypso Media|Haemimont Games|0.0|0.02|0.00|0.00|0.02|0.00|2012-03-29
Romance of the Three Kingdoms XII|WiiU|Strategy|Tecmo Koei|Tecmo Koei Games|0.0|0.02|0.00|0.02|0.00|0.00|2012-12-13
Future Card Buddyfight: Tanjou! Oretachi no Saikyou Body!|3DS|Strategy|FuRyu Corporation|FuRyu|0.0|0.02|0.00|0.02|0.00|0.00|2018-03-15
Tennis no Oji-Sama: Card Hunter|PS2|Strategy|Konami|WinkySoft|0.0|0.02|0.00|0.02|0.00|0.00|2007-02-22
Achtung Panzer: Kharkov 1943|PC|Strategy|Paradox Interactive|Paradox Interactive|0.0|0.02|0.00|0.00|0.01|0.00|2010-02-25
RollerCoaster Tycoon: Gold Edition|PC|Strategy|Infogrames|Infogrames|0.0|0.02|0.01|0.00|0.00|0.00|2002-05-30
Ultraman All-Star Chronicle|PSP|Strategy|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2013-03-07
Dungeons - The Dark Lord|PC|Strategy|Kalypso|Kalypso|0.0|0.02|0.00|0.00|0.01|0.00|2011-09-27
Goblin Commander: Unleash the Horde|GC|Strategy|Jaleco|Jaleco Entertainment|7.4|0.02|0.01|0.00|0.00|0.00|2003-12-16
Pharaoh|PC|Strategy|Sierra Entertainment|Impressions Games|0.0|0.02|0.00|0.00|0.02|0.00|1999-10-31
Stronghold Crusader Extreme|PC|Strategy|Gamecock|FireFly Studios|4.3|0.02|0.00|0.00|0.02|0.00|2008-06-02
Europa Universalis III Complete|PC|Strategy|Paradox Interactive|Paradox Interactive|0.0|0.02|0.00|0.00|0.02|0.00|2008-10-28
Tokyo Tattoo Girls|PSV|Strategy|NIS America|Sushi Typhoon Games|0.0|0.02|0.01|0.00|0.00|0.00|2017-11-14
Total War Attila: Tyrants & Kings|PC|Strategy|Koch Media|Creative Assembly|0.0|0.02|0.00|0.00|0.02|0.00|2016-03-18
San Goku Shi DS 2|DS|Strategy|KOEI|Koei|0.0|0.02|0.00|0.02|0.00|0.00|2007-11-01
Majesty 2: The Fantasy Kingdom Sim|PC|Strategy|Paradox Interactive|Ino-Co / 1C Company|0.0|0.02|0.01|0.00|0.00|0.00|2009-09-15
Fritz Chess|DS|Strategy|Deep Silver|ShanBlue|0.0|0.02|0.02|0.00|0.00|0.00|2009-07-28
Sid Meier's Civilization Revolution 2+|PSV|Strategy|Take-Two Interactive|Unknown|0.0|0.02|0.00|0.02|0.00|0.00|2015-12-03
Tom Clancy's EndWar|PC|Strategy|Ubisoft|Ubisoft Shanghai|0.0|0.02|0.00|0.00|0.02|0.00|2009-02-24
X3: Terran War Pack|PC|Strategy|Deep Silver|Egosoft|0.0|0.02|0.00|0.00|0.02|0.00|2012-03-09
Sakura Wars 1 & 2|PSP|Strategy|Sega|Sega|0.0|0.02|0.00|0.02|0.00|0.00|2006-03-09
Mage Knight: Destiny's Soldier|DS|Strategy|Namco Bandai|Big Blue Bubble Inc.|0.0|0.02|0.02|0.00|0.00|0.00|2006-09-26
Stronghold 2 Deluxe|PC|Strategy|2K Games|FireFly Studios|0.0|0.02|0.00|0.00|0.02|0.00|2005-10-28
Command & Conquer: The First Decade|PC|Strategy|Electronic Arts|EA Los Angeles\ Westwood Studios|0.0|0.02|0.01|0.00|0.01|0.00|2006-02-07
T.A.C. Heroes : Big Red One|DS|Strategy|Storm City Games|Storm City Games|0.0|0.02|0.02|0.00|0.00|0.00|2010-03-16
